,text,label,target
1316,কাদের মোল্লার ফাঁসির জন্য যৌন জাগরন মঞ্চের প্রতিবাদ হয় কিন্তু ফেলানীর হত্যাকারীর ফাঁসির জন্য তাদের কোন প্রতিক্রিয়া নেই।,Hateful,1
1317,আমার ভাই ও গার্লফ্রেন্ড ঐ মেয়ে সম্পর্কে জেনে আসছে। ,Neutral,0
1318, কোট সংস্কার আন্দোলনের বিরুদ্ধে ছাত্রলীগের মিছিল।,Hateful,1
1319,"চাচাতো ভাইয়ের চাকরী হয়ে গেছে, এই খবর শোনার পর চাচাতো ভাই আর আমি। ",Neutral,0
1320,মেয়েরা কখনো কাউকে ফাকি দেয় না বুঝছো? বেদের মেয়ে জোসনার কথা মনে আছে তো?,Neutral,0
1321,"যখন  কেউ জিজ্ঞাসা করে -  তুই এত রোগা কেন শরীরের মাংস কই ? ফ্রিজে রাখছি, যাতে এই গরমে নষ্ট না হয়ে যায়। ",Neutral,0
1322,কাশিটা ইংলিশে দিলে চাকুরীটা হয়ে যেতো। ,Neutral,0
1323,"সবাই ভাবে আমার বেষ্টফ্রেন্ড রাতে যা কওে, আসলে রাতে সে যা করে। ",Neutral,0
1324,কারা এই কাফের ? তাদের জন্য হাজার রকম শাস্তির ব্যবস্থা কেন? ,Hateful,1
1325,মুসলমানদের কুকুর বললো ছাত্র ইউনিয়ন সভাপতি। ,Hateful,1
1326,"হ্যা ভাই, সারাজীবন সিঙ্গেলই রয়ে গেলাম, কারন আমার নাম  এ দিয়ে শুরু। ",Neutral,0
1327,ভুল বুঝবেন না । ধর্ষণ বিরোধী আন্দোলন করতে করতে ভাইটির অক্সিজেন শূন্যতা দেখা দিয়েছে তাই এই ব্যবস্থা। ,Hateful,1
1328,পুলিশের সাফাই অভিযান। এ যেন সাফাই নয় বরং এক অভিনয় । ,Hateful,1
1329,"মার্ভেল বিউটি পার্লার, এখানে সুন্দরীদের আরও সুন্দর করা হয়। ",Neutral,0
1330,খানকি! তুই অহনো জিন্দা আছোস? তোরে আমি জীবিত থাকতে দিমু না কুত্তার বাচ্চা। ,Hateful,1
1331,"বিয়ের কার্ডে লেখা ছিলো কোনো সিগারেট খোর বিয়েতে আসবে না, তাই বর আসে নি। ",Neutral,0
1332,নাস্তিকরা হিজাব ওয়ালা মেয়ে ধর্ষিত হলে বলে এসব বিচ্ছিন্ন ঘটনা আর হিন্দু কেউ আক্রান্ত হলে বলে রাষ্ট্র ধর্ম ইসলাম নিষিদ্ধ কর। ,Hateful,1
1333,"বাচ্চারা যখন ছোট, আর মা যখন বৃদ্ধ। ",Neutral,0
1334,ধোঁকাবাজ আওয়ামীলীগ পাল্টে যায় কিন্তু ইতিহাস রয়ে যায়। ,Hateful,1
1335,বাংলাদেশে রোহিঙ্গাদের অসহায় আর্তনাদ। ,Hateful,1
1336,আনুশকা দিহানের সম্পর্ক ও বিচার নিয়ে সংবাদ সম্মেলন আনুশকার মায়ের অপহরণ শেষে ধর্ষন দাবী। ,Hateful,1
1337,আমি অভিশাপ দিলাম তোকে। তুই আমার প্রেমেই পড়বি। ,Hateful,1
1338,একটি গুদ ভাড়া দেওয়া হবে। কেউ একটি গুদ ভাড়া নিবেন? ,Hateful,1
1339,৩৬ থেকে ৪৪ সাইজের মাল সবই আছে এখানে। ,Hateful,1
1340,"এই বিশ^ মোহাম্মদকে একটা সময়ে ঘৃণা করবে, তার নাম শুনলে থুতু ছিটাবে। ",Hateful,1
1341,বাংলাদেশকে খয়রাতি উপাধি দেয়ার খলনায়ক আনন্দবাজার পত্রিকার ঢাকা প্রতিনিধি অঞ্জন রায়। গুজব নয় সত্য। ,Hateful,1
1342,"কাজ শেষ হতে না হতেই ফ্রিলান্সারদের আবদার, রেট দিলেন না স্যার। ",Neutral,0
1343,"গাড়ে টুনি ঝুলিয়ে ছবি তুলে তারপর বলো ট্যাগ করবেন না, তোমার ঐ বালের ছবি বালেই ঝুলিয়ে রাখো। ",Hateful,1
1344,"খালেদা জিয়ার বাড়ি ঘেরাও কর্মসূচিতে বিচারপতি মানিক, আওয়ামীলীগ কাদের দিয়ে ট্রাইব্যুনাল চালিয়েছে তা আজ দেশবাসীর কাছে স্পষ্ট। ",Hateful,1
1345,"সত্যিই চুপ করে থাকার জন্য ভয় পাচ্ছি। ঝেড়ে কাসো তো বাবা, যেতে তো পারি কিন্তু কবে যাবো? ",Hateful,1
1346,"হ্যালো বাবু কি করো?   বাবু, বাহিরে আমি বাবুর মা।  আল্লাহ, আন্টি আসসালামু আলাইকুম, হারামজাদি আমার পোলা তোর বাবু হইলে, আমি আন্টি হই কেমনে?",Neutral,0
1347,"আবারো শিশু ধর্ষণ, এর শেষ কোথায়? ",Hateful,1
1348,সালা মারবো এখানে লাশ পরবে শ্মশানে।,Hateful,1
1349,"তেমন কিছু না, বিয়েবাড়িতে যাওয়ার পথে বন্ধুদের সাথে দেখা। তাই তাদেও নিয়ে একসাথে বিয়েবাড়িতে যাচ্ছি। ",Neutral,0
1350,"নামাজ নাই এক ওয়াক্ত, ফেসবুকে শুধু হাদীস আর হাদীস পোস্ট । ",Neutral,0
1351,সামরিক শক্তিতে কোন দেশ এগিয়ে ? ভারত নাকি পাকিস্তান? ,Hateful,1
1352,"মাইয়া মানুষ যখন উষ্টা খায়, উফফফ, আউচ্চ। ",Neutral,0
